logFC	AveExpr	t	P.Value	adj.P.Val	B
BMPR1A	-0.116408651716849	5.73663663805983	-2.84240348963555	0.00484938974211167	0.0435297440169029	-2.38920259290556
EDN2	-0.1852015167495	4.71970870964021	-2.84236060568592	0.00485002128504138	0.0435297440169029	-2.38931642796363
CD47	0.117307911256339	6.78913889549828	2.84195576356205	0.00485598700034283	0.043547238261139	-2.39039099863735
SST	0.326703833420022	6.19936544692998	2.84149387763089	0.00486280146420085	0.0435723086569137	-2.39161680573797
MAP4K3	0.148603457283992	6.23501175747783	2.84062009389032	0.00487571670101184	0.0436519574503471	-2.39393524626604
VPS4A	0.0942871430107153	7.14571849629544	2.83988886011815	0.00488654891896726	0.0437128410721477	-2.39587494183322
RRM2	-0.174717036289758	4.10800793676928	-2.83880504569561	0.0049026444234408	0.0438206684574981	-2.39874904623076
ERAL1	0.134842480811786	6.30310492753483	2.83678259168965	0.00493280854433026	0.0440539623044717	-2.40410953211088
FLI1	-0.130443642632847	4.8844449427491	-2.83450474185116	0.0049669839286945	0.0442558127479667	-2.41014266481194
LRP8	0.114300258842285	5.94415826978302	2.83447385497042	0.00496744881212802	0.0442558127479667	-2.41022444093659
FKBP8	0.117816538013671	5.75014556416006	2.83446010395581	0.00496765579360592	0.0442558127479667	-2.4102608478634
CCR7	0.208764401751848	4.30975601247417	2.83342017588059	0.00498333163543244	0.0443307933666426	-2.41301366337326
DMRT1	-0.203762416851263	4.21138965763737	-2.83335935279303	0.00498424987215803	0.0443307933666426	-2.4131746402155
CRBN	0.100499843553152	7.07413077415005	2.83234412482216	0.0049995993552306	0.0444308657454182	-2.41586110657177
PSCA	-0.18946611758607	4.41102633285005	-2.83159778639696	0.00501091084264205	0.044494918391421	-2.4178354712107
FLJ13224	0.17599951780293	4.229257199355	2.82893241108296	0.00505149748590337	0.0448186053536533	-2.42488248711666
ALPK1	-0.177915742136368	5.65349565502814	-2.82732796242931	0.00507607294204871	0.0449998224347441	-2.42912151476908
ACTR6	0.178735378626104	6.18727105490031	2.82694449790038	0.00508196257166995	0.0450152272892529	-2.43013431282159
MSN	-0.180099900018256	6.8775298032916	-2.82660920280718	0.00508711745898308	0.0450172189460877	-2.431019781543
AMHR2	-0.140846522061741	4.30168008662682	-2.82638989905175	0.00509049164618184	0.0450172189460877	-2.43159887978923
GFRA2	0.19373671516824	5.81293329905076	2.82418711458156	0.00512449654502287	0.0452810037010089	-2.43741326920319
COPS8	0.139956569279093	5.96514630894103	2.82365043934555	0.00513281255561415	0.0452986745008489	-2.43882921518709
MUC6	0.138234524288471	4.96230573317332	2.82351891099497	0.0051348525144386	0.0452986745008489	-2.43917619678325
ARHGAP5	-0.10405089846814	6.51666972993313	-2.82225706581247	0.00515446078510086	0.0454346860423281	-2.44250427017097
RARRES3	-0.235560753450584	6.73801143442573	-2.81938973214846	0.0051992706611981	0.0457562882049172	-2.45006159022025
FBXO28	0.111067574034869	5.7833616808118	2.81938235693253	0.00519938637414296	0.0457562882049172	-2.45008101952433
SYN3	0.223288850503508	5.21198572275646	2.81908743635482	0.00520401542919239	0.0457598826304168	-2.45085792073446
SPTBN2	0.23137636718616	5.87190156508455	2.81730374429035	0.00523209208215639	0.0459694832696431	-2.45555503131061
SHOC2	0.132346118276881	7.13660617704936	2.81459940257303	0.00527492312799467	0.0463082725131321	-2.46267124170535
NUDCD3	0.111405527957275	6.54843609041807	2.81364894468502	0.00529005187624305	0.0464035133027728	-2.46517075978936
GRM2	0.195443385372004	5.49333981020725	2.81326960667565	0.00529610092358066	0.0464190187659349	-2.46616812388414
AK1	-0.162361248040908	6.44174565814504	-2.81248361510084	0.00530865460902012	0.0464914646777028	-2.46823427023253
HHLA2	-0.152822363428127	3.83167378802361	-2.81169045679491	0.00532135016317297	0.0465650350840366	-2.47031870813748
COX7C	0.120767397167976	8.1344386724144	2.81061973107772	0.00533853230911505	0.0466709284828061	-2.47313172668085
KIAA0319	0.160536452525491	6.43266212116667	2.81040024200226	0.00534206071270636	0.0466709284828061	-2.47370824615595
NAT2	-0.181765835355051	3.79972236719916	-2.80884107869024	0.0053671861352617	0.0468526828329367	-2.47780239884345
SORBS3	-0.133254074505147	5.57027997126726	-2.80849376945215	0.0053727975131421	0.0468639345434325	-2.47871409647002
IFITM2	-0.230238820408166	7.96698722841576	-2.80810125462357	0.005379145679768	0.0468815895981066	-2.47974433316378
GPC4	-0.213721965133821	5.32957675367603	-2.80757567830947	0.00538765652776583	0.0469180498586644	-2.4811236062897
ZNF217	-0.207783304777161	5.20468951930774	-2.80569636172166	0.00541818914434654	0.0471278526617669	-2.48605353113419
VDAC1	0.147390265124454	6.77503277598854	2.80549576539448	0.00542145743019575	0.0471278526617669	-2.48657956373076
GPM6A	0.139609905379569	8.20851689789157	2.80529141046074	0.00542478879559906	0.0471278526617669	-2.48711541648128
NOL9	0.102437237742264	5.68776278422396	2.80458915336771	0.00543625106955297	0.0471896189720523	-2.48895657325109
MPZL2	-0.181257978087805	4.91524695292543	-2.80421872795453	0.00544230602814606	0.0471899820167713	-2.48992756973261
KIF20A	0.192363151996284	3.8534152847728	2.8039912640915	0.00544602717777023	0.0471899820167713	-2.4905237614632
MT1X	-0.206429194198842	8.55060280901104	-2.80378824121969	0.00544935044133903	0.0471899820167713	-2.4910558541526
ZBTB10	-0.10156253277072	4.98913270512173	-2.80225177552677	0.00547456048304159	0.0473704587048179	-2.49508153224578
KRT76	-0.177532972723024	4.0090579453423	-2.80152474046131	0.00548652641295708	0.0474361398479112	-2.49698570926695
STEAP3	-0.176804111320241	5.40890549680714	-2.8011775067829	0.00549224974543713	0.0474477862470353	-2.49789498550056
PYY	-0.140159492405807	4.21621341040112	-2.80089626832075	0.00549688927467615	0.047450058531878	-2.49863136738306
PIP4K2C	0.133150689292221	6.60563910687585	2.80015601385705	0.00550911810610506	0.0474865266891542	-2.50056928475722
FBXW7	0.184584531467407	6.52705274624828	2.8001103244889	0.00550987369258033	0.0474865266891542	-2.50068887955948
PRKD1	-0.160312400400075	5.37945716877992	-2.79943088357292	0.00552112103433358	0.0475456666038481	-2.50246714336336
MSX1	-0.22469332727898	6.31389396768343	-2.79906376095866	0.00552720698652673	0.0475603001173991	-2.50342782527069
POP4	0.141246129629618	5.50828029465188	2.79793956779734	0.00554588112962589	0.0476831429083299	-2.50636886615944
MAP3K13	0.11034959224792	5.16580124384624	2.7973604888114	0.00555552263320242	0.0477281904827105	-2.50788338311227
CHMP2B	0.151242576395427	6.38983807993365	2.79492361157039	0.00559626293331081	0.0480401288384448	-2.51425354817391
TRPM1	-0.136611601714416	4.06598024115969	-2.7923522263429	0.00563954585310696	0.0483733830216658	-2.52096968784581
LPIN1	-0.130318781893474	6.54675546110083	-2.79163753867269	0.00565162969282673	0.048438710774409	-2.52283533510205
MSI1	-0.17551868831238	5.22633878203751	-2.7911156721947	0.00566046817678452	0.0484761421585291	-2.52419735214614
CDX2	-0.146773739041601	4.25579794474291	-2.78923889302306	0.00569235762710197	0.0487107666874819	-2.52909357831779
NEFM	0.304118898894986	7.31615721825012	2.78873142969997	0.00570100818611604	0.0487179374708731	-2.530416941592
SSBP3	0.124461845346506	6.42035210224262	2.78866259547172	0.00570218249866611	0.0487179374708731	-2.5305964301737
ITIH1	-0.148363214246604	4.19249993568958	-2.78581646940762	0.00575093000579439	0.0490627159976742	-2.53801420738457
FEZ1	0.110202845880981	7.46113156552396	2.78577822946852	0.00575158753302379	0.0490627159976742	-2.53811382272769
ATMIN	0.107593752640405	6.54955197018977	2.78518711773409	0.00576176024670752	0.0491108526688702	-2.53965351047303
ABCG4	0.181274625478268	5.80642148489168	2.78461367025068	0.00577164456310915	0.0491564574652234	-2.54114689498532
GNAT2	-0.173457491864424	4.40829680837895	-2.78367768822577	0.00578781080920766	0.0492355825379388	-2.54358378087899
CD160	-0.180016650125364	4.48697498878611	-2.78338729763385	0.00579283476658513	0.0492355825379388	-2.54433967432921
CDC40	0.173120450815395	6.26630623357909	2.78316458930853	0.00579669045391362	0.0492355825379388	-2.5449193391965
FSCN1	0.123329179181876	7.69138536646995	2.7830254973137	0.00579909969571553	0.0492355825379388	-2.5452813455633
UGT2A3	0.194344926887168	3.71535045543292	2.78207550495799	0.00581557901474386	0.0493368604678035	-2.54775338013591
FHOD3	0.188272015824268	5.89666372738714	2.78045017645687	0.0058438717736594	0.0495381217904732	-2.5519809148326
ADAM11	0.194522717555962	6.17891019077182	2.77730771858638	0.00589892808448717	0.0499657642906327	-2.5601479878769
TLN2	0.142673983635999	6.09245598410731	2.77502574456716	0.00593920291339562	0.0502676330890205	-2.56607328506752
GDPD2	-0.197474423243913	5.16790311471784	-2.77395994640218	0.00595809858266448	0.0503882252989456	-2.56883913649746
RNF123	0.138677573920143	5.8450441743464	2.7728999462102	0.00597694549820253	0.0505033581742568	-2.57158895358401
PLAC1	0.167046002805829	3.95686632444979	2.77267070214739	0.00598102858289483	0.0505033581742568	-2.57218352127504
ADCK2	0.0953379425322868	5.89999048385844	2.77133558460161	0.00600485875557866	0.0506651195548512	-2.57564536792681
SH3GLB2	0.132044548893679	6.95241120576446	2.76974786208837	0.00603330961577288	0.0508338588230652	-2.57976016266844
NOVA1	0.133905773964028	5.69768459300679	2.76969633209827	0.00603423504014803	0.0508338588230652	-2.57989367246585
RNF14	0.126712212999312	5.96512679501268	2.76938325316838	0.00603986037396366	0.0508417439243121	-2.58070478313059
PSMA5	0.182176692598317	6.46111002417975	2.76754066541193	0.00607306399476192	0.0510815824912403	-2.58547673353177
ITGA5	-0.203595895653921	5.71773663554477	-2.76655463556	0.00609090021704321	0.0511918915916143	-2.58802913907795
CCT2	0.142529906277408	7.00206224400092	2.76620760424614	0.00609718892542219	0.0512050521529259	-2.58892725036652
DOPEY2	0.153979581577313	5.1644568545588	2.76507894510976	0.00611768256336728	0.0513091181906836	-2.59184747080194
TIMP3	-0.150053310854274	6.37664458282786	-2.76500401234447	0.00611904536253034	0.0513091181906836	-2.59204130747604
HTR2A	0.223148293137496	6.39833355543597	2.76325910642451	0.00615085777613117	0.051536012371572	-2.59655365074543
SMO	-0.172112333621919	5.33709041700196	-2.76297136244144	0.00615611817560908	0.0515402573435936	-2.59729750278048
KNG1	-0.115355646565759	3.85771259477929	-2.76244711881858	0.00616571262807596	0.0515807533283947	-2.59865254740537
CAMK1G	0.258208080383443	5.68579778408359	2.76104656428826	0.00619141137129931	0.0517344905124633	-2.6022714635537
CNNM1	0.201523442060043	5.97425707431564	2.76092573679813	0.00619363297225395	0.0517344905124633	-2.6025835910437
COQ3	0.153762571973469	5.52115466159358	2.76047810640505	0.00620186964614305	0.051736441985444	-2.60373982012321
SLC1A1	0.18400517131726	5.84654864878533	2.76039443725483	0.00620341031000527	0.051736441985444	-2.60395591798642
MYOT	-0.243034230936017	5.98173092005875	-2.75908922275528	0.00622748914849331	0.0518964652404471	-2.60732618641056
ASNS	0.198790765887409	6.21827196471927	2.75883597101531	0.00623217097796183	0.0518964652404471	-2.60797994886746
TBCC	0.18116201065343	5.53231421940334	2.75771115335106	0.00625300387238957	0.0520299831039506	-2.61088295458843
TTC19	0.185472768051854	6.70290844888213	2.75744464775293	0.0062579490901796	0.0520311994139012	-2.61157060754961
HIF1AN	0.100916502684368	5.88355336968376	2.75597689589717	0.00628524788713131	0.0522181284232012	-2.61535666727621
HNRNPF	-0.190880142920285	5.47515693722019	-2.75468603279948	0.00630934579888135	0.0523781984314484	-2.61868487986747
BBOX1	-0.240058397796997	6.34750226436245	-2.75414178086691	0.0063195309761397	0.0523945265590248	-2.62008767779947
CACNA2D2	0.18667525248436	5.4754808794566	2.75406453607613	0.00632097774757465	0.0523945265590248	-2.62028675354783
SLC1A2	0.189090297989078	7.64243962414073	2.75328888612401	0.00633552206955317	0.0524749658350615	-2.62228547288627
FARSA	0.144726292913422	5.88509700806703	2.75113607973445	0.00637604854025315	0.0527546709295844	-2.62783012417225
CACNB3	0.150616780368146	6.68496700432131	2.75097853149072	0.00637902357394255	0.0527546709295844	-2.62823573703283
NBPF10	-0.086316553011924	7.24060120113468	-2.74839965832544	0.00642790022589347	0.0530867408362124	-2.63487202699654
NCAN	0.185943181612198	7.2777187174567	2.74834342252051	0.00642896981349815	0.0530867408362124	-2.63501667515614
IMMT	0.157416978483523	6.86400037121573	2.74720853039153	0.00645058956895323	0.0532247276305867	-2.63793521905873
MTNR1A	-0.147697179129087	4.1313169310361	-2.74513587616902	0.00649024363912481	0.053478225168099	-2.6432624371987
NDC80	-0.182294807665359	3.76940056509779	-2.74508721329383	0.00649117730319298	0.053478225168099	-2.64338746710076
TPM3	0.0972723602643779	5.61618011041342	2.74357587088202	0.00652023505827679	0.0536473749827424	-2.64726953498524
ZER1	0.127094151909315	6.05324566833998	2.74350477413294	0.00652160489091076	0.0536473749827424	-2.64745210625085
SAGE1	-0.183397162175614	4.03170406668553	-2.74221847857165	0.00654643317378995	0.0538107873163234	-2.65075445222197
USP11	0.167293276322164	7.58050515074584	2.74156790418437	0.00655902320383639	0.0538734314969653	-2.65242413805315
NRSN2	0.204506088812156	6.24311300347147	2.74110031928481	0.00656808551551009	0.0539070273725665	-2.65362395535579
NVL	-0.22060828072553	4.93141718683604	-2.74004125755047	0.00658865320114581	0.0540349304136331	-2.65634078465517
GADD45B	-0.209254772741543	6.24403905711953	-2.73831511943858	0.0066223008602196	0.054234567486083	-2.66076676349903
GZMB	-0.176910996251957	4.3211226363701	-2.73827933112464	0.00662300012466093	0.054234567486083	-2.66085850035305
GRM3	0.203338815373928	7.62091530987556	2.73737800146007	0.00664063315671629	0.0542946253248093	-2.66316852425581
S100G	-0.174255447956464	3.67887773514313	-2.7371091048535	0.00664590189423703	0.0542946253248093	-2.66385754287094
CCT6A	0.123474789214286	6.6305229625329	2.73696612280077	0.00664870501211263	0.0542946253248093	-2.66422389310542
DYNC1H1	0.110335459736538	7.44535782077322	2.73688145148689	0.00665036547051714	0.0542946253248093	-2.6644408304312
CCL24	-0.175832939210312	4.40046268227898	-2.73658169593124	0.00665624688278004	0.0543017522220476	-2.6652087868563
MT1E	-0.171215892824281	7.55087212129044	-2.73618899811508	0.0066639590053995	0.0543237921327379	-2.6662147364477
CS	0.095192212948909	7.0939236339359	2.73538179202929	0.00667983696758349	0.0544123158546508	-2.66828208031521
RTN2	0.152965639863873	5.7163873264952	2.73473308861951	0.0066926219279391	0.0544755307377745	-2.66994306612325
CGRRF1	0.134472827505472	5.89799300344951	2.73415263847547	0.00670408047544832	0.0545278623516959	-2.67142897779508
LGALS13	-0.190216129568767	3.89080055159486	-2.73302542282615	0.00672638330323052	0.054630173124176	-2.67431372448539
RBMS1	-0.109903196311096	5.42502742606924	-2.73300758041578	0.00672673686780806	0.054630173124176	-2.6743593774252
ABCC4	-0.14530486019091	5.06619253273171	-2.7327283080285	0.00673227311021258	0.0546342103749437	-2.67507390837937
CCK	0.315061599877193	6.7225783931171	2.73204855584599	0.00674576561076566	0.0547027604726412	-2.67681279823574
FBXO21	0.114583351984722	6.95054314961446	2.73172144268038	0.00675226723822691	0.0547145600873364	-2.67764944919745
CTNNBIP1	0.158576963000947	5.63626925117456	2.73047141248893	0.00677716478573662	0.0548752954495567	-2.68084576006377
RAG2	-0.201743363913787	3.89644959946822	-2.72894692538196	0.00680764116940693	0.0550588206542726	-2.68474199350836
MED4	0.130583080258002	6.30096815356296	2.72882984089921	0.00680998694866072	0.0550588206542726	-2.68504114960174
TMED10	-0.133030630179171	7.15564282961743	-2.72695018452202	0.00684774589466649	0.0552861965830251	-2.68984210492887
STX6	0.115402811877162	6.14070834550885	2.72692224295505	0.00684830861566156	0.0552861965830251	-2.6899134488972
ORAI2	0.104236999253377	5.40111330904072	2.72662177024089	0.00685436253994357	0.0552938978110626	-2.69068061070076
LAMC1	-0.130202372133654	6.25468095471584	-2.72556301636716	0.00687573288610446	0.0554250527517803	-2.69338316995178
MAN1C1	-0.13069549136642	6.25382413726403	-2.72509761295438	0.00688514582987937	0.0554596962017475	-2.69457083966052
GLRX2	0.150356773925121	5.93195423050327	2.72433851964454	0.00690052374594307	0.055542300262446	-2.69650757193698
AP2B1	0.134078005090824	6.65708892108324	2.72339812756301	0.00691961750608361	0.0556546683983372	-2.69890616235682
CAMTA2	0.129995835515634	6.07863873032109	2.72205743191467	0.00694692160928908	0.0558328569962285	-2.70232443265919
GRHL2	-0.19199904885387	4.24773902958256	-2.7216935400683	0.00695434927355451	0.0558511517213911	-2.70325194723898
PLCD1	-0.196061894704741	6.02461319529704	-2.72106560083901	0.00696718348162096	0.0559128077777457	-2.70485221134428
ADD2	0.123010499416	5.85066898596966	2.71939660038668	0.00700139964359656	0.0561458394496109	-2.70910386821751
ATP5I	0.0852983631828982	8.08916971384646	2.71484270024247	0.00709553272555635	0.0567464615495096	-2.72069212359014
PLEKHB2	0.126486141309558	6.31674569177583	2.71469720416272	0.00709855901339097	0.0567464615495096	-2.72106206474055
PLEKHO2	-0.202691163887222	5.71743510679114	-2.71467348599899	0.00709905245670473	0.0567464615495096	-2.72112236923612
CD58	-0.130473508620758	4.73372473912079	-2.71463472198973	0.00709985898723155	0.0567464615495096	-2.72122092740276
KCNB2	0.185017634646368	5.06654663268547	2.71450939624326	0.0071024671022583	0.0567464615495096	-2.72153956123551
MRPL15	0.233749714650573	6.0006188571393	2.71391027171489	0.00711494725669851	0.0568043138123161	-2.72306261137948
LOC202181	0.183239923089952	5.32905297033885	2.71364243344295	0.0071205329062414	0.0568070770930605	-2.72374338782628
C1RL	-0.167221380883443	5.17414753705012	-2.71280375683296	0.00713804876467772	0.0569049446372322	-2.72587468086873
RAPGEF4	0.181957830489743	7.88233803107387	2.71159704973014	0.00716331925995389	0.0570644433625423	-2.72894014730703
RALBP1	-0.104417584435017	6.63733263863837	-2.71092712541049	0.00717738346283317	0.057099123158582	-2.73064144042406
SNCAIP	-0.144469751045392	5.42559032265152	-2.71036421798037	0.00718922025642099	0.057099123158582	-2.7320706553058
LGI1	0.200356506158203	6.95688794505124	2.71022101590586	0.00719223431477673	0.057099123158582	-2.7324341990415
ERBB2IP	-0.13764051085805	6.83285986708745	-2.71019875183944	0.00719270302216491	0.057099123158582	-2.73249071868047
RTN4	0.0989581513536945	8.33348631703319	2.71013691336458	0.00719400500227107	0.057099123158582	-2.73264769976447
MAPRE2	0.126815013021728	6.78673860175598	2.70865999890483	0.00722516404801295	0.0572834673388168	-2.73639594455036
ICT1	0.143162460118026	5.87529188082332	2.70853542672618	0.00722779776051479	0.0572834673388168	-2.73671200703329
CAMSAP1	0.115296071700469	6.18674893880286	2.70708180002914	0.00725859455765434	0.057440686953196	-2.74039911433919
PNMA2	0.209063145043708	7.71758882487688	2.70706374874898	0.00725897773890251	0.057440686953196	-2.74044488950128
GPR52	0.161120068757616	4.10132103681065	2.7068494075018	0.00726352903641687	0.057440686953196	-2.74098840271353
TM4SF5	-0.153681296891439	4.07381962358124	-2.70433760579104	0.00731705665890121	0.0578218136266814	-2.74735465696269
GRM7	0.136016409822418	5.28162904760018	2.70140516957039	0.0073799985057366	0.0582767252725391	-2.75477999132944
SLC6A1	0.175281662910216	7.67016126635356	2.70065103359368	0.00739626408015424	0.0583626602307368	-2.75668834297355
ROPN1B	-0.152254723568573	4.00276976870259	-2.6993856480396	0.00742362923224389	0.0585359913716278	-2.75988929269097
TRIM9	0.121252453400392	7.37107334312334	2.6986324114131	0.00743996202780677	0.058622142663867	-2.76179402807837
PTPN21	-0.096619496828423	4.77551914263352	-2.69795364900034	0.00745470772856443	0.0586956726166271	-2.76351000957301
CAMLG	0.120565058824737	7.86040062503942	2.69765688656348	0.00746116299278822	0.0587038673206167	-2.76426012807234
LRRC8B	0.133679161710943	5.90938863567629	2.69577226253179	0.00750227573965599	0.0589484607693586	-2.76902202991718
TBK1	0.12300940437268	6.54343400565756	2.69573345315108	0.00750312450301742	0.0589484607693586	-2.76912005713434
CPLX2	0.142723858079337	6.15827200254269	2.69504162474467	0.00751826937282927	0.0590246752644569	-2.77086729876661
PGBD5	0.185175860540829	7.01977776410815	2.69469855325083	0.00752578980123098	0.0590409645621898	-2.77173358368513
GPR12	0.201186356267175	5.20624675338729	2.69404364120633	0.00754016489259791	0.0591109672925137	-2.77338700457805
RYR2	0.20186183630614	6.5535853948805	2.69361829133587	0.00754951443642939	0.0591414996530112	-2.77446065973694
ADAMTS1	-0.249247310109794	6.3522884416555	-2.69282258191412	0.00756703287470743	0.0592359353267711	-2.77646873680325
ACTN1	0.150771715303093	6.74777089835435	2.69245810267671	0.00757506953252329	0.0592560633994354	-2.77738836151182
LMOD1	-0.188440392708055	4.77391503007256	-2.69146308886443	0.00759704849878447	0.0593851476739879	-2.7798983039264
ARF1	0.113726614952114	6.90037515310783	2.6907476027376	0.00761288847870737	0.0594660928574534	-2.78170259247429
GLOD4	0.164533775850471	6.90072496300649	2.68602254509181	0.00771824539911486	0.0602456563118814	-2.79360674507293
KIF15	-0.164796293468334	3.89389564510781	-2.6841160013537	0.00776112745605329	0.0605367941572157	-2.79840445103162
ALOX12	-0.180735609508042	4.22070558470744	-2.68120243407351	0.00782707450913957	0.0610072910338542	-2.80573007723397
LARP7	-0.122378549357248	5.961517604591	-2.67990955249676	0.00785649964534887	0.0611926502549371	-2.80897838929338
TIMM17B	0.136531050435981	5.34087080030378	2.67850852052191	0.00788849873170844	0.0613977769197293	-2.81249675927397
B3GAT1	0.105290021950396	7.45288588786748	2.67760247079276	0.00790925508080391	0.0615151675653342	-2.8147711725362
MEOX2	-0.15648911352565	4.09636021809869	-2.67643903708082	0.00793597990386311	0.0616439338820911	-2.81769062183413
LAMA4	-0.117723054430667	4.94151202469427	-2.67638677038902	0.00793718241093887	0.0616439338820911	-2.81782174862391
ART3	-0.254679262433317	5.08862972421986	-2.67563981232464	0.00795438572702135	0.0617333214404907	-2.81969545512865
ABT1	-0.203002628377337	4.60974671629461	-2.67427174121973	0.00798598113287952	0.0619341970262373	-2.82312591501919
HSD17B14	-0.12620040345403	5.69917298611787	-2.67342502659357	0.00800559248181389	0.0620265813428255	-2.82524823746934
EMP2	-0.140811043511571	5.41899941639033	-2.67326364159127	0.0080093353514071	0.0620265813428255	-2.82565268329889
KLK5	-0.176693596579614	4.58070611638914	-2.67266399941851	0.00802325617276667	0.0620900381335733	-2.82715524089998
PNPLA3	0.159429835475317	4.62073409003042	2.67066204793045	0.00806988988947455	0.0623835970648742	-2.83216934543903
CLPTM1	0.119453299883422	6.77554216069673	2.67037452841539	0.0080766074171238	0.0623835970648742	-2.83288917858341
PIP5K1C	0.142055584406347	7.48004658336506	2.67008881040475	0.00808328784348611	0.0623835970648742	-2.83360442916416
FNBP1	-0.12406546587515	7.40330047221279	-2.67004958787176	0.00808420530124961	0.0623835970648742	-2.83370261104446
MT1M	-0.237657797593646	7.4172564130392	-2.66852656301994	0.00811990311568477	0.062550104238005	-2.83751399754802
FOXM1	-0.170781283160909	4.07837000419527	-2.66798369351608	0.00813266158033098	0.062550104238005	-2.83887203920259
SEPW1	0.0954568578602503	8.79056934355102	2.66759249422431	0.00814186669530979	0.062550104238005	-2.83985050147268
CCT3	0.117649077821848	7.41168647985741	2.66756794549004	0.00814244465203076	0.062550104238005	-2.83991189792063
CALML4	-0.0987649342553996	4.88867435353942	-2.66746121819294	0.00814495778777965	0.062550104238005	-2.840178816979
ATP5C1	0.156556589611392	7.2095722778785	2.66725180453012	0.00814989093629132	0.062550104238005	-2.84070251971091
SNCG	0.163755866030325	5.74962513945919	2.66720347389769	0.00815102984093617	0.062550104238005	-2.84082337969577
GSC2	-0.171109623558471	4.06860445663139	-2.66716499633183	0.00815193666189827	0.062550104238005	-2.84091959872895
SYCP1	-0.126484828964267	3.8768517907803	-2.66642036748162	0.00816950361946988	0.0626172553990574	-2.8427813994099
PDE8B	0.144679485061644	6.74630696521311	2.66630454532308	0.00817223910622267	0.0626172553990574	-2.84307094633944
UCHL3	0.21953341872443	6.08784083296442	2.66605986990247	0.00817802055976757	0.0626173014894068	-2.84368257804577
CDK5R2	0.226452354667889	6.13258861213482	2.66529678031855	0.00819607532034586	0.0626802533826814	-2.84558978504558
ASCL1	-0.149445626956787	6.0021383912449	-2.66522376416668	0.00819780476818319	0.0626802533826814	-2.84577224899402
COX5A	0.128160281620875	8.08630789465072	2.66306618746655	0.00824905727958208	0.0630276807788787	-2.85116180631471
RNF10	0.1113708378915	6.2559403895757	2.6617436558334	0.00828061599502818	0.0632242525479546	-2.85446341458883
DHPS	0.121148811359833	6.20408795646929	2.66140343758785	0.0082887519574235	0.0632418358355986	-2.85531249585455
MRPS18A	0.0896134784258885	6.19448952324762	2.66072119425752	0.0083050887759175	0.063314298639512	-2.85701485949903
UBE2O	0.123007986356195	5.88112201045081	2.66036128742903	0.00831371868166313	0.063314298639512	-2.85791274916292
PPP2R5B	0.118578548554796	6.31455695175299	2.66008335179745	0.00832038859058471	0.063314298639512	-2.85860606009421
RUFY1	-0.109093898981905	5.3989465223946	-2.66003255435036	0.00832160814990819	0.063314298639512	-2.85873276703842
ACSM3	-0.130369872911382	3.80654560099997	-2.65924595327838	0.00834051363435995	0.0633702206917002	-2.86069453950077
ZNF667	0.137699470988355	5.55519490306893	2.6592403711095	0.00834064793645602	0.0633702206917002	-2.8607084594006
MRPS30	0.124663880416435	6.08253531840432	2.65777282401397	0.00837602342379213	0.0635944299445058	-2.86436703298636
RGL2	-0.156403049117131	5.97089311551643	-2.65709415741536	0.00839242841560962	0.0636743938992578	-2.86605829525939
RNF126	0.11437828694561	5.79051596515945	2.65590276350614	0.00842129719184082	0.0638382087991465	-2.86902630828146
NDUFV2	0.175706046788835	7.10823291047538	2.6557174450194	0.0084257956826765	0.0638382087991465	-2.86948786287973
NR5A2	-0.115741445788771	4.05629985383781	-2.65475192597887	0.0084492680522834	0.0639713437310452	-2.8718920954221
DNAJA2	0.159992237376386	6.98750742934094	2.65443366181808	0.00845701813494418	0.0639853388828086	-2.87268442229189
LYVE1	-0.208275616018033	5.27415175831487	-2.65351486404967	0.00847942776810917	0.0641101505312689	-2.87497129070252
DAGLA	0.204821306808362	5.4867524625755	2.65205653045243	0.00851510647439666	0.0643218547710186	-2.8785995200088
CD164	-0.114027948312204	6.12968490865645	-2.65188573776453	0.00851929380660235	0.0643218547710186	-2.87902431694778
RAG1	-0.140656550070416	4.04164964602332	-2.65105871958947	0.00853959606067674	0.0644302717396362	-2.88108091832919
KATNB1	0.131058251696716	5.9148325017109	2.6506232353944	0.00855030413101824	0.0644335651702311	-2.88216362290672
EPS8	-0.16897110633229	6.15498075758803	-2.65055762389358	0.00855191849104985	0.0644335651702311	-2.88232673225176
TMEM176B	-0.159350648230944	5.59209420312731	-2.64983933476381	0.00856960981318711	0.0645220205517879	-2.88411214080468
AGER	-0.139913813852643	4.48592843412455	-2.64897948571885	0.00859083101091532	0.0645950372131232	-2.88624881641001
BRS3	-0.152216621160041	4.02553354209894	-2.64896360638294	0.00859122335928091	0.0645950372131232	-2.88628826950081
ABHD14A	0.193994152633735	6.46338725061002	2.64837634280957	0.0086057448553412	0.0646593802644555	-2.88774720179221
ELAVL2	0.161870036284177	5.85999099371556	2.64767518084255	0.00862311167023139	0.0647449977345213	-2.88948869109031
CA5B	-0.111631524136957	5.2975739899037	-2.64683357787563	0.00864399862954815	0.0648569087484852	-2.89157842217538
RWDD2B	0.142135956207185	5.54267567105654	2.64627087748828	0.00865798913199578	0.0649169558569144	-2.8929752784401
RAD54B	-0.200066649696956	4.51198855997603	-2.64592199513663	0.00866667366770297	0.0649371637216556	-2.89384120880293
ADH1B	-0.158268977192554	4.37433618120556	-2.6455584848083	0.00867573066118151	0.0649601324782665	-2.8947433314526
